data_id,age,sex,mom_ed,value,item_id,type,category,definition
145913,18,Female,Graduate,NA,item_72,word,animals,penguin
145913,18,Female,Graduate,NA,item_73,word,animals,pig
145913,18,Female,Graduate,NA,item_74,word,animals,pony
145913,18,Female,Graduate,NA,item_75,word,animals,puppy
145913,18,Female,Graduate,NA,item_76,word,animals,sheep
145913,18,Female,Graduate,NA,item_77,word,animals,squirrel
145913,18,Female,Graduate,NA,item_78,word,animals,teddybear
145913,18,Female,Graduate,NA,item_79,word,animals,tiger
145913,18,Female,Graduate,NA,item_80,word,animals,turkey
145913,18,Female,Graduate,NA,item_81,word,animals,turtle
145913,18,Female,Graduate,NA,item_82,word,vehicles,airplane
145913,18,Female,Graduate,understands,item_83,word,vehicles,bicycle
145913,18,Female,Graduate,NA,item_84,word,vehicles,bus
145913,18,Female,Graduate,understands,item_85,word,vehicles,car
145913,18,Female,Graduate,NA,item_86,word,vehicles,firetruck
145913,18,Female,Graduate,NA,item_87,word,vehicles,motorcycle
145913,18,Female,Graduate,NA,item_88,word,vehicles,stroller
145913,18,Female,Graduate,NA,item_89,word,vehicles,train
145913,18,Female,Graduate,NA,item_90,word,vehicles,truck
145913,18,Female,Graduate,produces,item_91,word,toys,ball
145913,18,Female,Graduate,produces,item_92,word,toys,balloon
145913,18,Female,Graduate,understands,item_93,word,toys,block
145913,18,Female,Graduate,produces,item_94,word,toys,book
145913,18,Female,Graduate,understands,item_95,word,toys,bubbles
145913,18,Female,Graduate,NA,item_96,word,toys,doll
145913,18,Female,Graduate,produces,item_97,word,toys,pen
145913,18,Female,Graduate,understands,item_98,word,toys,toy (object)
145913,18,Female,Graduate,produces,item_99,word,food_drink,apple
145913,18,Female,Graduate,produces,item_100,word,food_drink,banana
145913,18,Female,Graduate,NA,item_101,word,food_drink,bread
145913,18,Female,Graduate,NA,item_102,word,food_drink,butter
145913,18,Female,Graduate,NA,item_103,word,food_drink,cake
145913,18,Female,Graduate,understands,item_104,word,food_drink,candy
145913,18,Female,Graduate,NA,item_105,word,food_drink,carrots
145913,18,Female,Graduate,produces,item_106,word,food_drink,cereal
145913,18,Female,Graduate,produces,item_107,word,food_drink,cheerios
145913,18,Female,Graduate,produces,item_108,word,food_drink,cheese
145913,18,Female,Graduate,NA,item_109,word,food_drink,chicken (food)
145913,18,Female,Graduate,NA,item_110,word,food_drink,coffee
145913,18,Female,Graduate,produces,item_111,word,food_drink,cookie
145913,18,Female,Graduate,produces,item_112,word,food_drink,cracker
145913,18,Female,Graduate,NA,item_113,word,food_drink,drink (beverage)
145913,18,Female,Graduate,NA,item_114,word,food_drink,egg
145913,18,Female,Graduate,NA,item_115,word,food_drink,fish (food)
145913,18,Female,Graduate,NA,item_116,word,food_drink,food
145913,18,Female,Graduate,NA,item_117,word,food_drink,ice cream
145913,18,Female,Graduate,produces,item_118,word,food_drink,juice
145913,18,Female,Graduate,NA,item_119,word,food_drink,meat
145913,18,Female,Graduate,produces,item_120,word,food_drink,milk
145913,18,Female,Graduate,NA,item_121,word,food_drink,noodles
145913,18,Female,Graduate,NA,item_122,word,food_drink,orange (food)
145913,18,Female,Graduate,NA,item_123,word,food_drink,peas
145913,18,Female,Graduate,NA,item_124,word,food_drink,pizza
145913,18,Female,Graduate,NA,item_125,word,food_drink,raisin
145913,18,Female,Graduate,NA,item_126,word,food_drink,spaghetti
145913,18,Female,Graduate,understands,item_127,word,food_drink,toast
145913,18,Female,Graduate,produces,item_128,word,food_drink,water (beverage)
145913,18,Female,Graduate,NA,item_129,word,clothing,beads
145913,18,Female,Graduate,produces,item_130,word,clothing,bib
145913,18,Female,Graduate,NA,item_131,word,clothing,boots
145913,18,Female,Graduate,NA,item_132,word,clothing,button
145913,18,Female,Graduate,produces,item_133,word,clothing,coat
145913,18,Female,Graduate,understands,item_134,word,clothing,diaper
145913,18,Female,Graduate,NA,item_135,word,clothing,dress (object)
145913,18,Female,Graduate,produces,item_136,word,clothing,hat
145913,18,Female,Graduate,NA,item_137,word,clothing,jacket
145913,18,Female,Graduate,NA,item_138,word,clothing,jeans
145913,18,Female,Graduate,NA,item_139,word,clothing,necklace
145913,18,Female,Graduate,understands,item_140,word,clothing,pajamas
145913,18,Female,Graduate,produces,item_141,word,clothing,pants
145913,18,Female,Graduate,produces,item_142,word,clothing,shirt
145913,18,Female,Graduate,produces,item_143,word,clothing,shoe
145913,18,Female,Graduate,NA,item_144,word,clothing,shorts
145913,18,Female,Graduate,produces,item_145,word,clothing,sock
145913,18,Female,Graduate,NA,item_146,word,clothing,sweater
145913,18,Female,Graduate,produces,item_147,word,clothing,zipper
145913,18,Female,Graduate,NA,item_148,word,body_parts,arm
145913,18,Female,Graduate,NA,item_149,word,body_parts,belly button
145913,18,Female,Graduate,NA,item_150,word,body_parts,cheek
145913,18,Female,Graduate,NA,item_151,word,body_parts,ear
145913,18,Female,Graduate,produces,item_152,word,body_parts,eye
145913,18,Female,Graduate,understands,item_153,word,body_parts,face
145913,18,Female,Graduate,produces,item_154,word,body_parts,foot
145913,18,Female,Graduate,NA,item_155,word,body_parts,finger
145913,18,Female,Graduate,produces,item_156,word,body_parts,hair
145913,18,Female,Graduate,produces,item_157,word,body_parts,hand
145913,18,Female,Graduate,produces,item_158,word,body_parts,head
145913,18,Female,Graduate,NA,item_159,word,body_parts,knee
145913,18,Female,Graduate,NA,item_160,word,body_parts,leg
145913,18,Female,Graduate,produces,item_161,word,body_parts,mouth
145913,18,Female,Graduate,produces,item_162,word,body_parts,nose
145913,18,Female,Graduate,produces,item_163,word,body_parts,owie/boo boo
145913,18,Female,Graduate,produces,item_164,word,body_parts,tooth
145913,18,Female,Graduate,produces,item_165,word,body_parts,toe
145913,18,Female,Graduate,NA,item_166,word,body_parts,tongue
145913,18,Female,Graduate,understands,item_167,word,body_parts,tummy
145913,18,Female,Graduate,understands,item_168,word,furniture_rooms,bathroom
145913,18,Female,Graduate,produces,item_169,word,furniture_rooms,bathtub
145913,18,Female,Graduate,produces,item_170,word,furniture_rooms,bed
145913,18,Female,Graduate,understands,item_171,word,furniture_rooms,bedroom
145913,18,Female,Graduate,produces,item_172,word,furniture_rooms,chair
145913,18,Female,Graduate,NA,item_173,word,furniture_rooms,couch
145913,18,Female,Graduate,NA,item_174,word,furniture_rooms,crib
145913,18,Female,Graduate,NA,item_175,word,furniture_rooms,door
145913,18,Female,Graduate,NA,item_176,word,furniture_rooms,drawer
145913,18,Female,Graduate,NA,item_177,word,furniture_rooms,garage
145913,18,Female,Graduate,NA,item_178,word,furniture_rooms,high chair
145913,18,Female,Graduate,understands,item_179,word,furniture_rooms,kitchen
145913,18,Female,Graduate,NA,item_180,word,furniture_rooms,living room
145913,18,Female,Graduate,NA,item_181,word,furniture_rooms,oven
145913,18,Female,Graduate,NA,item_182,word,furniture_rooms,play pen
145913,18,Female,Graduate,understands,item_183,word,furniture_rooms,potty
145913,18,Female,Graduate,understands,item_184,word,furniture_rooms,refrigerator
145913,18,Female,Graduate,understands,item_185,word,furniture_rooms,rocking chair
145913,18,Female,Graduate,NA,item_186,word,furniture_rooms,sink
145913,18,Female,Graduate,produces,item_187,word,furniture_rooms,stairs
145913,18,Female,Graduate,NA,item_188,word,furniture_rooms,stove
145913,18,Female,Graduate,NA,item_189,word,furniture_rooms,table
145913,18,Female,Graduate,understands,item_190,word,furniture_rooms,TV
145913,18,Female,Graduate,NA,item_191,word,furniture_rooms,window
145913,18,Female,Graduate,NA,item_192,word,household,blanket
145913,18,Female,Graduate,produces,item_193,word,household,bottle
145913,18,Female,Graduate,NA,item_194,word,household,bowl
145913,18,Female,Graduate,NA,item_195,word,household,box
145913,18,Female,Graduate,NA,item_196,word,household,broom
145913,18,Female,Graduate,produces,item_197,word,household,brush
145913,18,Female,Graduate,NA,item_198,word,household,clock
145913,18,Female,Graduate,understands,item_199,word,household,comb
145913,18,Female,Graduate,produces,item_200,word,household,cup
145913,18,Female,Graduate,NA,item_201,word,household,dish
145913,18,Female,Graduate,NA,item_202,word,household,fork
145913,18,Female,Graduate,NA,item_203,word,household,glass
145913,18,Female,Graduate,produces,item_204,word,household,glasses
145913,18,Female,Graduate,NA,item_205,word,household,hammer
145913,18,Female,Graduate,produces,item_206,word,household,keys
145913,18,Female,Graduate,NA,item_207,word,household,lamp
145913,18,Female,Graduate,produces,item_208,word,household,light
145913,18,Female,Graduate,produces,item_209,word,household,medicine
145913,18,Female,Graduate,NA,item_210,word,household,money
145913,18,Female,Graduate,understands,item_211,word,household,paper
145913,18,Female,Graduate,NA,item_212,word,household,penny
145913,18,Female,Graduate,NA,item_213,word,household,picture
145913,18,Female,Graduate,NA,item_214,word,household,pillow
145913,18,Female,Graduate,NA,item_215,word,household,plant
145913,18,Female,Graduate,NA,item_216,word,household,plate
145913,18,Female,Graduate,NA,item_217,word,household,purse
145913,18,Female,Graduate,NA,item_218,word,household,radio
145913,18,Female,Graduate,NA,item_219,word,household,scissors
145913,18,Female,Graduate,NA,item_220,word,household,soap
145913,18,Female,Graduate,produces,item_221,word,household,spoon
145913,18,Female,Graduate,produces,item_222,word,household,telephone
145913,18,Female,Graduate,NA,item_223,word,household,toothbrush
145913,18,Female,Graduate,NA,item_224,word,household,towel
145913,18,Female,Graduate,produces,item_225,word,household,trash
145913,18,Female,Graduate,NA,item_226,word,household,vacuum
145913,18,Female,Graduate,produces,item_227,word,household,watch (object)
145913,18,Female,Graduate,NA,item_228,word,outside,backyard
145913,18,Female,Graduate,NA,item_229,word,outside,beach
145913,18,Female,Graduate,NA,item_230,word,outside,church*
145913,18,Female,Graduate,NA,item_231,word,outside,flower
145913,18,Female,Graduate,NA,item_232,word,outside,garden
145913,18,Female,Graduate,NA,item_233,word,outside,home
145913,18,Female,Graduate,produces,item_234,word,outside,house
145913,18,Female,Graduate,understands,item_235,word,outside,moon
145913,18,Female,Graduate,produces,item_236,word,outside,outside
145913,18,Female,Graduate,NA,item_237,word,outside,park
145913,18,Female,Graduate,NA,item_238,word,outside,party
145913,18,Female,Graduate,produces,item_239,word,outside,pool
145913,18,Female,Graduate,NA,item_240,word,outside,rain
145913,18,Female,Graduate,NA,item_241,word,outside,rock
145913,18,Female,Graduate,NA,item_242,word,outside,school
145913,18,Female,Graduate,NA,item_243,word,outside,shovel
145913,18,Female,Graduate,NA,item_244,word,outside,sky
145913,18,Female,Graduate,NA,item_245,word,outside,slide (object)
145913,18,Female,Graduate,NA,item_246,word,outside,snow
145913,18,Female,Graduate,NA,item_247,word,outside,star
145913,18,Female,Graduate,produces,item_248,word,outside,store
145913,18,Female,Graduate,NA,item_249,word,outside,sun
145913,18,Female,Graduate,NA,item_250,word,outside,swing (object)
145913,18,Female,Graduate,NA,item_251,word,outside,tree
145913,18,Female,Graduate,produces,item_252,word,outside,water (not beverage)
145913,18,Female,Graduate,NA,item_253,word,outside,work (place)
145913,18,Female,Graduate,NA,item_254,word,outside,zoo
145913,18,Female,Graduate,NA,item_255,word,people,aunt
145913,18,Female,Graduate,produces,item_256,word,people,baby
145913,18,Female,Graduate,NA,item_257,word,people,babysitter
145913,18,Female,Graduate,produces,item_258,word,people,babysitter's name
145913,18,Female,Graduate,NA,item_259,word,people,boy
145913,18,Female,Graduate,NA,item_260,word,people,brother
145913,18,Female,Graduate,NA,item_261,word,people,child
145913,18,Female,Graduate,produces,item_262,word,people,daddy*
145913,18,Female,Graduate,NA,item_263,word,people,girl
145913,18,Female,Graduate,NA,item_264,word,people,grandma*
145913,18,Female,Graduate,NA,item_265,word,people,grandpa*
145913,18,Female,Graduate,NA,item_266,word,people,lady
145913,18,Female,Graduate,NA,item_267,word,people,man
145913,18,Female,Graduate,produces,item_268,word,people,mommy*
145913,18,Female,Graduate,produces,item_269,word,people,child's own name
145913,18,Female,Graduate,NA,item_270,word,people,people
145913,18,Female,Graduate,NA,item_271,word,people,person
145913,18,Female,Graduate,NA,item_272,word,people,sister
145913,18,Female,Graduate,NA,item_273,word,people,teacher
145913,18,Female,Graduate,NA,item_274,word,people,uncle
145913,18,Female,Graduate,produces,item_275,word,games_routines,bath
145913,18,Female,Graduate,NA,item_276,word,games_routines,breakfast
145913,18,Female,Graduate,produces,item_277,word,games_routines,bye
145913,18,Female,Graduate,NA,item_278,word,games_routines,dinner
145913,18,Female,Graduate,produces,item_279,word,games_routines,don't
145913,18,Female,Graduate,NA,item_280,word,games_routines,hello
145913,18,Female,Graduate,produces,item_281,word,games_routines,hi
145913,18,Female,Graduate,NA,item_282,word,games_routines,lunch
145913,18,Female,Graduate,produces,item_283,word,games_routines,nap
145913,18,Female,Graduate,produces,item_284,word,games_routines,night night
145913,18,Female,Graduate,produces,item_285,word,games_routines,no
145913,18,Female,Graduate,NA,item_286,word,games_routines,pattycake
145913,18,Female,Graduate,produces,item_287,word,games_routines,peekaboo
145913,18,Female,Graduate,produces,item_288,word,games_routines,please
145913,18,Female,Graduate,produces,item_289,word,games_routines,shh/shush/hush
145913,18,Female,Graduate,produces,item_290,word,games_routines,thank you
145913,18,Female,Graduate,NA,item_291,word,games_routines,wait
145913,18,Female,Graduate,NA,item_292,word,games_routines,wanna/want to
145913,18,Female,Graduate,produces,item_293,word,games_routines,yes
145913,18,Female,Graduate,NA,item_294,word,action_words,bite
145913,18,Female,Graduate,produces,item_295,word,action_words,blow
145913,18,Female,Graduate,NA,item_296,word,action_words,break
145913,18,Female,Graduate,NA,item_297,word,action_words,bring
145913,18,Female,Graduate,NA,item_298,word,action_words,bump
145913,18,Female,Graduate,NA,item_299,word,action_words,clean (action)
145913,18,Female,Graduate,understands,item_300,word,action_words,close
145913,18,Female,Graduate,produces,item_301,word,action_words,cry
145913,18,Female,Graduate,produces,item_302,word,action_words,dance
145913,18,Female,Graduate,NA,item_303,word,action_words,draw
145913,18,Female,Graduate,understands,item_304,word,action_words,drink (action)
145913,18,Female,Graduate,understands,item_305,word,action_words,drive
145913,18,Female,Graduate,produces,item_306,word,action_words,eat
145913,18,Female,Graduate,NA,item_307,word,action_words,fall
145913,18,Female,Graduate,understands,item_308,word,action_words,feed
145913,18,Female,Graduate,NA,item_309,word,action_words,finish
145913,18,Female,Graduate,produces,item_310,word,action_words,get
145913,18,Female,Graduate,NA,item_311,word,action_words,give
145913,18,Female,Graduate,produces,item_312,word,action_words,go
145913,18,Female,Graduate,NA,item_313,word,action_words,help
145913,18,Female,Graduate,NA,item_314,word,action_words,hit
145913,18,Female,Graduate,produces,item_315,word,action_words,hug
145913,18,Female,Graduate,NA,item_316,word,action_words,hurry
145913,18,Female,Graduate,NA,item_317,word,action_words,jump
145913,18,Female,Graduate,understands,item_318,word,action_words,kick
145913,18,Female,Graduate,produces,item_319,word,action_words,kiss
145913,18,Female,Graduate,NA,item_320,word,action_words,look
145913,18,Female,Graduate,NA,item_321,word,action_words,love
145913,18,Female,Graduate,produces,item_322,word,action_words,open
145913,18,Female,Graduate,NA,item_323,word,action_words,play
145913,18,Female,Graduate,NA,item_324,word,action_words,pull
145913,18,Female,Graduate,NA,item_325,word,action_words,push
145913,18,Female,Graduate,NA,item_326,word,action_words,put
145913,18,Female,Graduate,NA,item_327,word,action_words,read
145913,18,Female,Graduate,understands,item_328,word,action_words,ride
145913,18,Female,Graduate,NA,item_329,word,action_words,run
145913,18,Female,Graduate,NA,item_330,word,action_words,say
145913,18,Female,Graduate,NA,item_331,word,action_words,see
145913,18,Female,Graduate,NA,item_332,word,action_words,show
145913,18,Female,Graduate,NA,item_333,word,action_words,sing
145913,18,Female,Graduate,produces,item_334,word,action_words,sleep
145913,18,Female,Graduate,NA,item_335,word,action_words,smile
145913,18,Female,Graduate,understands,item_336,word,action_words,splash
145913,18,Female,Graduate,produces,item_337,word,action_words,stop
145913,18,Female,Graduate,understands,item_338,word,action_words,swim
145913,18,Female,Graduate,NA,item_339,word,action_words,swing (action)
145913,18,Female,Graduate,NA,item_340,word,action_words,take
145913,18,Female,Graduate,understands,item_341,word,action_words,throw
145913,18,Female,Graduate,NA,item_342,word,action_words,tickle
145913,18,Female,Graduate,NA,item_343,word,action_words,touch
145913,18,Female,Graduate,NA,item_344,word,action_words,watch (action)
145913,18,Female,Graduate,produces,item_345,word,action_words,walk
145913,18,Female,Graduate,produces,item_346,word,action_words,wash
145913,18,Female,Graduate,NA,item_347,word,action_words,wipe
145913,18,Female,Graduate,NA,item_348,word,action_words,write
145913,18,Female,Graduate,NA,item_349,word,time_words,day
145913,18,Female,Graduate,NA,item_350,word,time_words,later
145913,18,Female,Graduate,NA,item_351,word,time_words,morning
145913,18,Female,Graduate,NA,item_352,word,time_words,night
145913,18,Female,Graduate,NA,item_353,word,time_words,now
145913,18,Female,Graduate,NA,item_354,word,time_words,today
145913,18,Female,Graduate,NA,item_355,word,time_words,tomorrow
145913,18,Female,Graduate,NA,item_356,word,time_words,tonight
145913,18,Female,Graduate,produces,item_357,word,descriptive_words,all gone
145913,18,Female,Graduate,NA,item_358,word,descriptive_words,asleep
145913,18,Female,Graduate,understands,item_359,word,descriptive_words,bad
145913,18,Female,Graduate,NA,item_360,word,descriptive_words,big
145913,18,Female,Graduate,NA,item_361,word,descriptive_words,blue
145913,18,Female,Graduate,NA,item_362,word,descriptive_words,broken
145913,18,Female,Graduate,understands,item_363,word,descriptive_words,careful
145913,18,Female,Graduate,NA,item_364,word,descriptive_words,clean (description)
145913,18,Female,Graduate,NA,item_365,word,descriptive_words,cold
145913,18,Female,Graduate,produces,item_366,word,descriptive_words,cute
145913,18,Female,Graduate,NA,item_367,word,descriptive_words,dark
145913,18,Female,Graduate,produces,item_368,word,descriptive_words,dirty
145913,18,Female,Graduate,NA,item_369,word,descriptive_words,dry (description)
145913,18,Female,Graduate,NA,item_370,word,descriptive_words,empty
145913,18,Female,Graduate,NA,item_371,word,descriptive_words,fast
145913,18,Female,Graduate,NA,item_372,word,descriptive_words,fine
145913,18,Female,Graduate,NA,item_373,word,descriptive_words,gentle
145913,18,Female,Graduate,produces,item_374,word,descriptive_words,good
145913,18,Female,Graduate,NA,item_375,word,descriptive_words,happy
145913,18,Female,Graduate,NA,item_376,word,descriptive_words,hard
145913,18,Female,Graduate,produces,item_377,word,descriptive_words,hot
145913,18,Female,Graduate,understands,item_378,word,descriptive_words,hungry
145913,18,Female,Graduate,understands,item_379,word,descriptive_words,hurt
145913,18,Female,Graduate,NA,item_380,word,descriptive_words,little (description)
145913,18,Female,Graduate,NA,item_381,word,descriptive_words,naughty
145913,18,Female,Graduate,produces,item_382,word,descriptive_words,nice
145913,18,Female,Graduate,NA,item_383,word,descriptive_words,old
145913,18,Female,Graduate,produces,item_384,word,descriptive_words,pretty
145913,18,Female,Graduate,NA,item_385,word,descriptive_words,red
145913,18,Female,Graduate,NA,item_386,word,descriptive_words,scared
145913,18,Female,Graduate,understands,item_387,word,descriptive_words,sick
145913,18,Female,Graduate,understands,item_388,word,descriptive_words,sleepy
145913,18,Female,Graduate,NA,item_389,word,descriptive_words,soft
145913,18,Female,Graduate,understands,item_390,word,descriptive_words,thirsty
145913,18,Female,Graduate,produces,item_391,word,descriptive_words,tired
145913,18,Female,Graduate,produces,item_392,word,descriptive_words,wet
145913,18,Female,Graduate,produces,item_393,word,descriptive_words,yucky
145913,18,Female,Graduate,NA,item_394,word,pronouns,his
145913,18,Female,Graduate,NA,item_395,word,pronouns,her
145913,18,Female,Graduate,NA,item_396,word,pronouns,I
145913,18,Female,Graduate,NA,item_397,word,pronouns,it
145913,18,Female,Graduate,produces,item_398,word,pronouns,me
145913,18,Female,Graduate,produces,item_399,word,pronouns,mine
145913,18,Female,Graduate,produces,item_400,word,pronouns,my
145913,18,Female,Graduate,NA,item_401,word,pronouns,that
145913,18,Female,Graduate,NA,item_402,word,pronouns,this
145913,18,Female,Graduate,NA,item_403,word,pronouns,you
145913,18,Female,Graduate,NA,item_404,word,pronouns,your
145913,18,Female,Graduate,NA,item_405,word,question_words,how
145913,18,Female,Graduate,NA,item_406,word,question_words,what
145913,18,Female,Graduate,NA,item_407,word,question_words,when
145913,18,Female,Graduate,NA,item_408,word,question_words,where
145913,18,Female,Graduate,NA,item_409,word,question_words,who
145913,18,Female,Graduate,NA,item_410,word,question_words,why
145913,18,Female,Graduate,produces,item_411,word,locations,away
145913,18,Female,Graduate,produces,item_412,word,locations,back
145913,18,Female,Graduate,produces,item_413,word,locations,down
145913,18,Female,Graduate,NA,item_414,word,locations,in
145913,18,Female,Graduate,NA,item_415,word,locations,inside
145913,18,Female,Graduate,produces,item_416,word,locations,off
145913,18,Female,Graduate,NA,item_417,word,locations,on
145913,18,Female,Graduate,produces,item_418,word,locations,out
145913,18,Female,Graduate,NA,item_419,word,locations,there
145913,18,Female,Graduate,NA,item_420,word,locations,under
145913,18,Female,Graduate,produces,item_421,word,locations,up
145913,18,Female,Graduate,NA,item_422,word,quantifiers,all
145913,18,Female,Graduate,NA,item_423,word,quantifiers,another
145913,18,Female,Graduate,NA,item_424,word,quantifiers,more
145913,18,Female,Graduate,NA,item_425,word,quantifiers,none
145913,18,Female,Graduate,NA,item_426,word,quantifiers,not
145913,18,Female,Graduate,NA,item_427,word,quantifiers,other
145913,18,Female,Graduate,NA,item_428,word,quantifiers,same
145913,18,Female,Graduate,produces,item_429,word,quantifiers,some
145913,18,Female,Graduate,often,item_430,gestures_first,NA,armshow
145913,18,Female,Graduate,often,item_431,gestures_first,NA,reachout
145913,18,Female,Graduate,often,item_432,gestures_first,NA,points
145913,18,Female,Graduate,often,item_433,gestures_first,NA,waves
145913,18,Female,Graduate,often,item_434,gestures_first,NA,pickup
145913,18,Female,Graduate,often,item_435,gestures_first,NA,shakhead
145913,18,Female,Graduate,sometimes,item_436,gestures_first,NA,nodhead
145913,18,Female,Graduate,often,item_437,gestures_first,NA,showhush
145913,18,Female,Graduate,often,item_438,gestures_first,NA,request
145913,18,Female,Graduate,often,item_439,gestures_first,NA,blowkiss
145913,18,Female,Graduate,often,item_440,gestures_first,NA,smacklip
145913,18,Female,Graduate,not yet,item_441,gestures_first,NA,shrugs
145913,18,Female,Graduate,yes,item_442,gestures_games,NA,playpeek
145913,18,Female,Graduate,no,item_443,gestures_games,NA,patycak2
145913,18,Female,Graduate,yes,item_444,gestures_games,NA,sobig
145913,18,Female,Graduate,yes,item_445,gestures_games,NA,chase
145913,18,Female,Graduate,yes,item_446,gestures_games,NA,dosing
145913,18,Female,Graduate,yes,item_447,gestures_games,NA,dodance
145913,18,Female,Graduate,yes,item_448,gestures_objects,NA,eatspoon
145913,18,Female,Graduate,yes,item_449,gestures_objects,NA,drinkcup
145913,18,Female,Graduate,yes,item_450,gestures_objects,NA,combhair
145913,18,Female,Graduate,yes,item_451,gestures_objects,NA,bshteeth
145913,18,Female,Graduate,yes,item_452,gestures_objects,NA,wipeface
145913,18,Female,Graduate,yes,item_453,gestures_objects,NA,puthat
145913,18,Female,Graduate,yes,item_454,gestures_objects,NA,putshoe
145913,18,Female,Graduate,no,item_455,gestures_objects,NA,putwatch
145913,18,Female,Graduate,yes,item_456,gestures_objects,NA,ptdsleep
145913,18,Female,Graduate,yes,item_457,gestures_objects,NA,blowhot
145913,18,Female,Graduate,no,item_458,gestures_objects,NA,flyplane
145913,18,Female,Graduate,yes,item_459,gestures_objects,NA,ptndtele
145913,18,Female,Graduate,no,item_460,gestures_objects,NA,snifflow
145913,18,Female,Graduate,yes,item_461,gestures_objects,NA,pushcar
145913,18,Female,Graduate,yes,item_462,gestures_objects,NA,throwges
